"","timebyday","year","month","day","hour","season","pm2.5","cbwd","Iws","Is","Ir","DEWP","TEMP","PRES","quality"
"281","2013-1-12",2013,1,12,17,1,810,"SE",9.84,0,0,-7,-4,1021,"posisonous"
"282","2013-1-12",2013,1,12,18,1,776,"SE",11.63,0,0,-8,-6,1021,"posisonous"
"283","2013-1-12",2013,1,12,19,1,824,"cv",0.89,0,0,-8,-7,1022,"posisonous"
"284","2013-1-12",2013,1,12,20,1,886,"cv",1.34,0,0,-8,-7,1023,"posisonous"
"285","2013-1-12",2013,1,12,21,1,852,"NE",0.89,0,0,-9,-8,1023,"posisonous"
"286","2013-1-12",2013,1,12,22,1,858,"cv",0.89,0,0,-10,-9,1024,"posisonous"
"287","2013-1-12",2013,1,12,23,1,805,"NW",1.79,0,0,-10,-9,1024,"posisonous"
"288","2013-1-13",2013,1,13,0,1,744,"NW",2.68,0,0,-9,-8,1024,"posisonous"
"289","2013-1-13",2013,1,13,1,1,731,"NW",4.47,0,0,-8,-7,1025,"posisonous"
"290","2013-1-13",2013,1,13,2,1,722,"SE",0.89,0,0,-6,-5,1025,"posisonous"
"291","2013-1-13",2013,1,13,3,1,684,"NW",1.79,0,0,-6,-5,1025,"posisonous"
"292","2013-1-13",2013,1,13,4,1,651,"NW",3.58,0,0,-6,-5,1025,"posisonous"
"293","2013-1-13",2013,1,13,5,1,673,"cv",0.89,0,0,-6,-5,1025,"posisonous"
"294","2013-1-13",2013,1,13,6,1,584,"NW",3.13,0,0,-6,-4,1025,"posisonous"
"295","2013-1-13",2013,1,13,7,1,475,"NW",6.26,0,0,-6,-3,1025,"posisonous"
"296","2013-1-13",2013,1,13,8,1,341,"NW",9.39,0,0,-6,-3,1026,"posisonous"
"297","2013-1-13",2013,1,13,9,1,288,"NW",11.18,0,0,-6,-2,1026,"unhealthy"
"298","2013-1-13",2013,1,13,10,1,266,"NW",14.31,0,0,-6,-2,1026,"unhealthy"
"299","2013-1-13",2013,1,13,11,1,236,"NW",16.1,0,0,-6,-2,1026,"unhealthy"
"300","2013-1-13",2013,1,13,12,1,295,"NW",17.89,0,0,-6,-1,1025,"unhealthy"
"301","2013-1-13",2013,1,13,13,1,419,"cv",1.79,0,0,-5,0,1024,"posisonous"
"302","2013-1-13",2013,1,13,15,1,323,"SE",4.92,0,0,-6,0,1023,"posisonous"
"303","2013-1-13",2013,1,13,16,1,326,"SE",6.71,0,0,-6,0,1023,"posisonous"
"304","2013-1-13",2013,1,13,17,1,325,"SE",7.6,0,0,-5,-3,1023,"posisonous"
"305","2013-1-13",2013,1,13,18,1,334,"cv",0.89,0,0,-6,-4,1023,"posisonous"
"306","2013-1-13",2013,1,13,19,1,343,"SE",3.13,0,0,-7,-4,1024,"posisonous"
"307","2013-1-13",2013,1,13,20,1,333,"cv",0.89,0,0,-8,-5,1025,"posisonous"
"308","2013-1-13",2013,1,13,21,1,311,"SE",1.79,0,0,-7,-3,1024,"posisonous"
"309","2013-1-13",2013,1,13,22,1,304,"cv",0.45,0,0,-9,-7,1024,"posisonous"
"310","2013-1-13",2013,1,13,23,1,301,"cv",0.9,0,0,-9,-8,1025,"posisonous"
"311","2013-1-14",2013,1,14,0,1,309,"cv",1.35,0,0,-10,-8,1024,"posisonous"
"312","2013-1-14",2013,1,14,1,1,298,"cv",1.8,0,0,-10,-9,1025,"unhealthy"
"313","2013-1-14",2013,1,14,2,1,362,"NW",3.13,0,0,-12,-11,1025,"posisonous"
"314","2013-1-14",2013,1,14,3,1,523,"NW",4.92,0,0,-10,-10,1025,"posisonous"
"315","2013-1-14",2013,1,14,4,1,468,"NW",9.84,0,0,-9,-8,1024,"posisonous"
"316","2013-1-14",2013,1,14,5,1,447,"NW",11.63,0,0,-11,-9,1024,"posisonous"
"317","2013-1-14",2013,1,14,6,1,328,"NW",14.76,0,0,-10,-9,1024,"posisonous"
"318","2013-1-14",2013,1,14,7,1,308,"cv",0.89,0,0,-11,-8,1026,"posisonous"
"319","2013-1-14",2013,1,14,8,1,358,"cv",1.78,0,0,-10,-8,1027,"posisonous"
"320","2013-1-14",2013,1,14,9,1,296,"cv",2.67,0,0,-7,-5,1028,"unhealthy"
"321","2013-1-14",2013,1,14,10,1,257,"SE",1.79,0,0,-7,-4,1028,"unhealthy"
"322","2013-1-14",2013,1,14,11,1,291,"cv",0.89,0,0,-6,-2,1029,"unhealthy"
"323","2013-1-14",2013,1,14,12,1,335,"NE",1.79,0,0,-6,-2,1029,"posisonous"
"324","2013-1-14",2013,1,14,13,1,345,"SE",1.79,0,0,-6,0,1028,"posisonous"
"325","2013-1-14",2013,1,14,14,1,307,"SE",5.81,0,0,-6,0,1028,"posisonous"
"326","2013-1-14",2013,1,14,15,1,271,"SE",8.94,0,0,-6,0,1029,"unhealthy"
"327","2013-1-14",2013,1,14,16,1,267,"SE",12.96,0,0,-6,-1,1029,"unhealthy"
"328","2013-1-14",2013,1,14,17,1,277,"SE",16.09,0,0,-5,-2,1029,"unhealthy"
"329","2013-1-14",2013,1,14,18,1,278,"SE",17.88,0,0,-5,-1,1030,"unhealthy"
"330","2013-1-14",2013,1,14,19,1,285,"SE",19.67,1,0,-5,-1,1029,"unhealthy"
"331","2013-1-14",2013,1,14,20,1,282,"SE",22.8,0,0,-4,-2,1029,"unhealthy"
"332","2013-1-14",2013,1,14,21,1,217,"SE",26.82,1,0,-6,-3,1029,"unhealthy"
"333","2013-1-14",2013,1,14,22,1,169,"SE",30.84,0,0,-6,-4,1029,"unhealthy"
"334","2013-1-14",2013,1,14,23,1,68,"SE",34.86,0,0,-6,-4,1029,"moderate"
"335","2013-1-15",2013,1,15,0,1,151,"SE",37.99,0,0,-7,-4,1029,"unhealthy"
"336","2013-1-15",2013,1,15,1,1,66,"SE",39.78,0,0,-8,-5,1029,"moderate"
"337","2013-1-15",2013,1,15,2,1,58,"SE",42.91,0,0,-8,-5,1028,"moderate"
"338","2013-1-15",2013,1,15,3,1,61,"SE",46.04,0,0,-8,-5,1028,"moderate"
"339","2013-1-15",2013,1,15,4,1,61,"SE",47.83,0,0,-9,-6,1027,"moderate"
"340","2013-1-15",2013,1,15,5,1,71,"SE",50.96,0,0,-8,-5,1027,"moderate"
"341","2013-1-15",2013,1,15,6,1,79,"SE",54.98,1,0,-8,-6,1027,"moderate"
"342","2013-1-15",2013,1,15,7,1,74,"SE",56.77,2,0,-8,-6,1027,"moderate"
"343","2013-1-15",2013,1,15,8,1,71,"SE",58.56,3,0,-8,-6,1027,"moderate"
"344","2013-1-15",2013,1,15,9,1,80,"SE",60.35,4,0,-7,-6,1027,"moderate"
"345","2013-1-15",2013,1,15,10,1,79,"SE",62.14,5,0,-7,-5,1027,"moderate"
"346","2013-1-15",2013,1,15,11,1,69,"SE",63.93,0,0,-6,-4,1026,"moderate"
"347","2013-1-15",2013,1,15,12,1,90,"SE",65.72,0,0,-6,-4,1025,"moderate"
"348","2013-1-15",2013,1,15,13,1,109,"SE",67.51,0,0,-6,-3,1024,"unhealthy"
"349","2013-1-15",2013,1,15,14,1,120,"cv",0.89,0,0,-6,-2,1023,"unhealthy"
"350","2013-1-15",2013,1,15,16,1,132,"cv",2.67,0,0,-6,-2,1024,"unhealthy"
"351","2013-1-15",2013,1,15,17,1,134,"NE",1.79,0,0,-7,-3,1024,"unhealthy"
"352","2013-1-15",2013,1,15,18,1,155,"NE",2.68,0,0,-8,-5,1025,"unhealthy"
"353","2013-1-15",2013,1,15,19,1,166,"cv",0.89,0,0,-8,-6,1025,"unhealthy"
"354","2013-1-15",2013,1,15,20,1,183,"cv",1.34,0,0,-8,-7,1026,"unhealthy"
"355","2013-1-15",2013,1,15,21,1,181,"cv",1.79,0,0,-9,-8,1026,"unhealthy"
"356","2013-1-15",2013,1,15,22,1,201,"cv",2.68,0,0,-7,-6,1027,"unhealthy"
"357","2013-1-15",2013,1,15,23,1,227,"NW",1.79,0,0,-10,-9,1028,"unhealthy"
"358","2013-1-16",2013,1,16,0,1,177,"NW",3.58,0,0,-10,-9,1028,"unhealthy"
"359","2013-1-16",2013,1,16,1,1,189,"NE",3.13,0,0,-10,-8,1028,"unhealthy"
"360","2013-1-16",2013,1,16,3,1,76,"NE",10.28,0,0,-12,-4,1029,"moderate"
"361","2013-1-16",2013,1,16,4,1,46,"NE",16.09,0,0,-14,-4,1029,"good"
"362","2013-1-16",2013,1,16,5,1,38,"NE",21.9,0,0,-14,-4,1030,"good"
"363","2013-1-16",2013,1,16,6,1,35,"NE",26.82,0,0,-15,-5,1031,"good"
"364","2013-1-16",2013,1,16,7,1,25,"SE",1.79,0,0,-13,-8,1032,"good"
"365","2013-1-16",2013,1,16,8,1,82,"NE",1.79,0,0,-11,-10,1034,"moderate"
"366","2013-1-16",2013,1,16,9,1,245,"SE",1.79,0,0,-9,-7,1035,"unhealthy"
"367","2013-1-16",2013,1,16,10,1,269,"cv",0.89,0,0,-9,-6,1035,"unhealthy"
"368","2013-1-16",2013,1,16,11,1,240,"cv",1.78,0,0,-10,-3,1034,"unhealthy"
"369","2013-1-16",2013,1,16,12,1,194,"NE",3.13,0,0,-14,-1,1033,"unhealthy"
"370","2013-1-16",2013,1,16,13,1,169,"NW",3.13,0,0,-17,0,1032,"unhealthy"
"371","2013-1-16",2013,1,16,14,1,53,"NE",3.13,0,0,-16,1,1032,"moderate"
"372","2013-1-16",2013,1,16,15,1,39,"NE",6.26,0,0,-16,1,1033,"good"
"373","2013-1-16",2013,1,16,16,1,45,"NE",8.05,0,0,-17,0,1034,"good"
"374","2013-1-16",2013,1,16,17,1,61,"NE",9.84,0,0,-16,-1,1034,"moderate"
"375","2013-1-16",2013,1,16,18,1,227,"NW",3.13,0,0,-15,-3,1035,"unhealthy"
"376","2013-1-16",2013,1,16,19,1,219,"NW",6.26,0,0,-15,-5,1036,"unhealthy"
"377","2013-1-16",2013,1,16,20,1,193,"NW",11.18,0,0,-16,-2,1036,"unhealthy"
"378","2013-1-16",2013,1,16,21,1,47,"NW",16.1,0,0,-17,-2,1037,"good"
"379","2013-1-16",2013,1,16,22,1,26,"NW",19.23,0,0,-17,-4,1037,"good"
"380","2013-1-16",2013,1,16,23,1,28,"NW",22.36,0,0,-17,-8,1038,"good"
"381","2013-1-17",2013,1,17,0,1,30,"NE",1.79,0,0,-16,-8,1038,"good"
"382","2013-1-17",2013,1,17,1,1,25,"NE",4.92,0,0,-15,-7,1038,"good"
"383","2013-1-17",2013,1,17,2,1,24,"NW",4.92,0,0,-16,-7,1038,"good"
"384","2013-1-17",2013,1,17,3,1,26,"SE",0.89,0,0,-16,-9,1038,"good"
"385","2013-1-17",2013,1,17,4,1,19,"NE",1.79,0,0,-16,-8,1038,"good"
"386","2013-1-17",2013,1,17,5,1,35,"NW",3.13,0,0,-17,-10,1038,"good"
"387","2013-1-17",2013,1,17,6,1,37,"NW",4.92,0,0,-17,-10,1038,"good"
"388","2013-1-17",2013,1,17,7,1,34,"NE",4.92,0,0,-16,-8,1039,"good"
"389","2013-1-17",2013,1,17,8,1,33,"NE",8.94,0,0,-16,-6,1040,"good"
"390","2013-1-17",2013,1,17,9,1,33,"NE",12.07,0,0,-16,-4,1040,"good"
"391","2013-1-17",2013,1,17,10,1,34,"NE",16.09,0,0,-16,-3,1040,"good"
"392","2013-1-17",2013,1,17,11,1,38,"NE",20.11,0,0,-15,-1,1040,"good"
"393","2013-1-17",2013,1,17,12,1,38,"NE",23.24,0,0,-17,0,1038,"good"
"394","2013-1-17",2013,1,17,13,1,41,"NW",1.79,0,0,-18,2,1037,"good"
"395","2013-1-17",2013,1,17,14,1,37,"cv",0.89,0,0,-18,2,1036,"good"
"396","2013-1-17",2013,1,17,15,1,45,"SE",1.79,0,0,-17,3,1035,"good"
"397","2013-1-17",2013,1,17,16,1,71,"SE",4.92,0,0,-18,3,1035,"moderate"
"398","2013-1-17",2013,1,17,17,1,92,"SE",8.05,0,0,-16,1,1035,"moderate"
"399","2013-1-17",2013,1,17,18,1,78,"SE",11.18,0,0,-16,0,1036,"moderate"
"400","2013-1-17",2013,1,17,19,1,86,"SE",15.2,0,0,-13,-1,1036,"moderate"
"401","2013-1-17",2013,1,17,20,1,107,"SE",16.99,0,0,-13,-1,1035,"unhealthy"
"402","2013-1-17",2013,1,17,21,1,167,"SE",18.78,0,0,-12,-1,1035,"unhealthy"
"403","2013-1-17",2013,1,17,22,1,208,"SE",19.67,0,0,-12,-7,1034,"unhealthy"
"404","2013-1-17",2013,1,17,23,1,226,"cv",0.89,0,0,-13,-8,1034,"unhealthy"
"405","2013-1-18",2013,1,18,0,1,285,"NE",0.89,0,0,-13,-9,1033,"unhealthy"
"406","2013-1-18",2013,1,18,1,1,283,"SE",0.89,0,0,-13,-10,1032,"unhealthy"
"407","2013-1-18",2013,1,18,2,1,214,"cv",0.89,0,0,-13,-10,1032,"unhealthy"
"408","2013-1-18",2013,1,18,3,1,193,"cv",1.78,0,0,-13,-9,1032,"unhealthy"
"409","2013-1-18",2013,1,18,4,1,231,"NW",0.89,0,0,-14,-10,1031,"unhealthy"
"410","2013-1-18",2013,1,18,5,1,213,"cv",0.45,0,0,-13,-11,1029,"unhealthy"
"411","2013-1-18",2013,1,18,6,1,180,"NW",0.89,0,0,-14,-11,1029,"unhealthy"
"412","2013-1-18",2013,1,18,7,1,149,"NW",2.68,0,0,-14,-12,1029,"unhealthy"
"413","2013-1-18",2013,1,18,8,1,86,"NW",4.47,0,0,-14,-11,1029,"moderate"
"414","2013-1-18",2013,1,18,9,1,82,"NW",6.26,0,0,-12,-8,1029,"moderate"
"415","2013-1-18",2013,1,18,10,1,87,"NW",8.05,0,0,-12,-4,1028,"moderate"
"416","2013-1-18",2013,1,18,11,1,94,"NW",9.84,0,0,-12,-3,1028,"moderate"
"417","2013-1-18",2013,1,18,12,1,122,"NW",11.63,0,0,-11,0,1026,"unhealthy"
"418","2013-1-18",2013,1,18,13,1,138,"cv",1.79,0,0,-12,1,1025,"unhealthy"
"419","2013-1-18",2013,1,18,14,1,138,"SE",1.79,0,0,-13,1,1024,"unhealthy"
"420","2013-1-18",2013,1,18,15,1,176,"SE",4.92,0,0,-14,2,1023,"unhealthy"
"421","2013-1-18",2013,1,18,16,1,450,"cv",0.89,0,0,-13,2,1023,"posisonous"
"422","2013-1-18",2013,1,18,17,1,372,"SE",0.89,0,0,-11,-2,1024,"posisonous"
"423","2013-1-18",2013,1,18,18,1,358,"cv",0.89,0,0,-10,-3,1024,"posisonous"
"424","2013-1-18",2013,1,18,19,1,448,"SE",0.89,0,0,-11,-3,1025,"posisonous"
"425","2013-1-18",2013,1,18,20,1,485,"cv",0.45,0,0,-10,-4,1025,"posisonous"
"426","2013-1-18",2013,1,18,21,1,557,"cv",1.34,0,0,-11,-7,1025,"posisonous"
"427","2013-1-18",2013,1,18,22,1,573,"NW",0.89,0,0,-10,-6,1026,"posisonous"
"428","2013-1-18",2013,1,18,23,1,603,"NW",4.02,0,0,-11,-7,1026,"posisonous"
"429","2013-1-19",2013,1,19,0,1,412,"NW",4.91,0,0,-11,-6,1026,"posisonous"
"430","2013-1-19",2013,1,19,1,1,300,"NW",8.04,0,0,-11,-3,1026,"unhealthy"
"431","2013-1-19",2013,1,19,2,1,312,"NW",12.06,0,0,-11,-6,1026,"posisonous"
"432","2013-1-19",2013,1,19,3,1,253,"NE",0.89,0,0,-12,-6,1027,"unhealthy"
"433","2013-1-19",2013,1,19,4,1,285,"cv",0.45,0,0,-12,-6,1027,"unhealthy"
"434","2013-1-19",2013,1,19,5,1,277,"NE",1.79,0,0,-12,-8,1027,"unhealthy"
"435","2013-1-19",2013,1,19,6,1,236,"cv",0.45,0,0,-11,-8,1028,"unhealthy"
"436","2013-1-19",2013,1,19,7,1,157,"cv",1.34,0,0,-11,-9,1028,"unhealthy"
"437","2013-1-19",2013,1,19,8,1,237,"NW",1.79,0,0,-11,-9,1029,"unhealthy"
"438","2013-1-19",2013,1,19,9,1,290,"cv",0.89,0,0,-7,-4,1031,"unhealthy"
"439","2013-1-19",2013,1,19,10,1,371,"cv",1.78,0,0,-9,-1,1031,"posisonous"
"440","2013-1-19",2013,1,19,11,1,353,"SE",3.13,0,0,-11,1,1031,"posisonous"
"441","2013-1-19",2013,1,19,12,1,227,"cv",0.89,0,0,-10,1,1031,"unhealthy"
"442","2013-1-19",2013,1,19,13,1,201,"SE",3.13,0,0,-10,2,1030,"unhealthy"
"443","2013-1-19",2013,1,19,14,1,98,"SE",4.92,0,0,-10,2,1030,"moderate"
"444","2013-1-19",2013,1,19,15,1,76,"SE",6.71,0,0,-12,3,1030,"moderate"
"445","2013-1-19",2013,1,19,16,1,71,"SE",8.5,0,0,-11,2,1030,"moderate"
"446","2013-1-19",2013,1,19,17,1,73,"SE",9.39,0,0,-10,1,1030,"moderate"
"447","2013-1-19",2013,1,19,18,1,85,"NE",0.89,0,0,-8,-1,1031,"moderate"
"448","2013-1-19",2013,1,19,19,1,100,"SE",0.89,0,0,-8,-1,1031,"moderate"
"449","2013-1-19",2013,1,19,20,1,115,"SE",2.68,0,0,-9,0,1031,"unhealthy"
"450","2013-1-19",2013,1,19,21,1,128,"SE",4.47,0,0,-9,0,1032,"unhealthy"
"451","2013-1-19",2013,1,19,22,1,141,"SE",6.26,0,0,-10,-1,1032,"unhealthy"
"452","2013-1-19",2013,1,19,23,1,72,"SE",9.39,0,0,-10,-1,1032,"moderate"
"453","2013-1-20",2013,1,20,0,1,88,"SE",12.52,0,0,-12,-1,1032,"moderate"
"454","2013-1-20",2013,1,20,1,1,91,"SE",14.31,0,0,-12,-2,1032,"moderate"
"455","2013-1-20",2013,1,20,2,1,69,"cv",0.89,0,0,-11,-2,1032,"moderate"
"456","2013-1-20",2013,1,20,3,1,59,"cv",1.34,0,0,-11,-2,1032,"moderate"
"457","2013-1-20",2013,1,20,4,1,53,"cv",2.23,0,0,-11,-3,1032,"moderate"
"458","2013-1-20",2013,1,20,5,1,57,"SE",1.79,1,0,-8,-3,1032,"moderate"
"459","2013-1-20",2013,1,20,6,1,64,"cv",0.89,2,0,-7,-4,1032,"moderate"
"460","2013-1-20",2013,1,20,7,1,78,"SE",0.89,3,0,-6,-4,1032,"moderate"
"461","2013-1-20",2013,1,20,8,1,87,"cv",0.89,4,0,-5,-4,1032,"moderate"
"462","2013-1-20",2013,1,20,9,1,88,"NW",1.79,5,0,-4,-4,1032,"moderate"
"463","2013-1-20",2013,1,20,10,1,80,"NW",4.92,6,0,-4,-3,1032,"moderate"
"464","2013-1-20",2013,1,20,11,1,84,"NE",1.79,7,0,-3,-2,1031,"moderate"
"465","2013-1-20",2013,1,20,12,1,100,"NW",1.79,8,0,-3,-1,1031,"moderate"
"466","2013-1-20",2013,1,20,13,1,129,"NW",2.68,0,0,-4,-1,1030,"unhealthy"
"467","2013-1-20",2013,1,20,14,1,128,"cv",0.89,0,0,-3,-1,1029,"unhealthy"
"468","2013-1-20",2013,1,20,15,1,114,"cv",1.78,0,0,-4,-1,1029,"unhealthy"
"469","2013-1-20",2013,1,20,16,1,110,"cv",2.67,0,0,-4,-1,1029,"unhealthy"
"470","2013-1-20",2013,1,20,17,1,122,"cv",3.56,0,0,-4,-2,1029,"unhealthy"
"471","2013-1-20",2013,1,20,18,1,142,"SE",0.89,0,0,-4,-3,1030,"unhealthy"
"472","2013-1-20",2013,1,20,19,1,150,"SE",1.78,0,0,-4,-3,1030,"unhealthy"
"473","2013-1-20",2013,1,20,20,1,138,"cv",0.89,0,0,-4,-3,1030,"unhealthy"
"474","2013-1-20",2013,1,20,21,1,156,"NW",1.79,0,0,-4,-2,1030,"unhealthy"
"475","2013-1-20",2013,1,20,22,1,145,"cv",0.45,0,0,-4,-3,1030,"unhealthy"
"476","2013-1-20",2013,1,20,23,1,169,"cv",0.9,0,0,-4,-3,1030,"unhealthy"
"477","2013-1-21",2013,1,21,0,1,161,"NE",1.79,0,0,-4,-3,1030,"unhealthy"
"478","2013-1-21",2013,1,21,1,1,160,"NW",1.79,0,0,-4,-3,1029,"unhealthy"
"479","2013-1-21",2013,1,21,2,1,156,"NW",2.68,0,0,-4,-3,1029,"unhealthy"
"480","2013-1-21",2013,1,21,3,1,198,"NW",3.57,0,0,-5,-4,1028,"unhealthy"
"481","2013-1-21",2013,1,21,4,1,188,"NW",5.36,0,0,-4,-4,1028,"unhealthy"
"482","2013-1-21",2013,1,21,5,1,176,"NW",7.15,0,0,-6,-5,1028,"unhealthy"
"483","2013-1-21",2013,1,21,6,1,187,"NW",8.94,0,0,-5,-4,1028,"unhealthy"
"484","2013-1-21",2013,1,21,7,1,154,"NW",12.07,0,0,-6,-5,1029,"unhealthy"
"485","2013-1-21",2013,1,21,8,1,179,"NW",13.86,0,0,-7,-6,1029,"unhealthy"
"486","2013-1-21",2013,1,21,9,1,198,"NW",17.88,0,0,-5,-3,1029,"unhealthy"
"487","2013-1-21",2013,1,21,10,1,159,"NW",21.01,0,0,-4,-2,1030,"unhealthy"
"488","2013-1-21",2013,1,21,11,1,164,"NE",3.13,0,0,-5,0,1029,"unhealthy"
"489","2013-1-21",2013,1,21,12,1,156,"NE",6.26,0,0,-6,2,1029,"unhealthy"
"490","2013-1-21",2013,1,21,13,1,144,"NE",9.39,0,0,-4,3,1028,"unhealthy"
"491","2013-1-21",2013,1,21,14,1,104,"NE",12.52,0,0,-7,3,1028,"unhealthy"
"492","2013-1-21",2013,1,21,15,1,88,"NE",14.31,0,0,-7,4,1028,"moderate"
"493","2013-1-21",2013,1,21,16,1,72,"SE",0.89,0,0,-7,3,1028,"moderate"
"494","2013-1-21",2013,1,21,17,1,93,"NE",0.89,0,0,-7,1,1028,"moderate"
"495","2013-1-21",2013,1,21,18,1,98,"cv",0.45,0,0,-6,-1,1029,"moderate"
"496","2013-1-21",2013,1,21,19,1,114,"NE",0.89,0,0,-6,-1,1029,"unhealthy"
"497","2013-1-21",2013,1,21,20,1,184,"cv",0.89,0,0,-7,-4,1030,"unhealthy"
"498","2013-1-21",2013,1,21,21,1,162,"NE",1.79,0,0,-8,-5,1030,"unhealthy"
"499","2013-1-21",2013,1,21,22,1,179,"NW",1.79,0,0,-7,-5,1030,"unhealthy"
"500","2013-1-21",2013,1,21,23,1,131,"NW",5.81,0,0,-9,-6,1031,"unhealthy"
"501","2013-1-22",2013,1,22,0,1,104,"cv",0.89,0,0,-6,-4,1031,"unhealthy"
"502","2013-1-22",2013,1,22,1,1,84,"cv",1.78,0,0,-8,-6,1031,"moderate"
"503","2013-1-22",2013,1,22,2,1,88,"SE",0.89,0,0,-9,-8,1032,"moderate"
"504","2013-1-22",2013,1,22,3,1,60,"cv",0.89,0,0,-8,-8,1031,"moderate"
"505","2013-1-22",2013,1,22,4,1,45,"cv",1.78,0,0,-9,-8,1031,"good"
"506","2013-1-22",2013,1,22,5,1,38,"SE",0.89,0,0,-13,-12,1031,"good"
"507","2013-1-22",2013,1,22,6,1,37,"cv",0.89,0,0,-13,-12,1031,"good"
"508","2013-1-22",2013,1,22,7,1,40,"cv",1.78,0,0,-14,-13,1031,"good"
"509","2013-1-22",2013,1,22,8,1,52,"cv",2.67,0,0,-15,-14,1032,"moderate"
"510","2013-1-22",2013,1,22,9,1,46,"cv",3.56,0,0,-9,-9,1032,"good"
"511","2013-1-22",2013,1,22,10,1,48,"cv",4.45,0,0,-6,-6,1032,"good"
"512","2013-1-22",2013,1,22,11,1,55,"NE",3.13,0,0,-9,-3,1031,"moderate"
"513","2013-1-22",2013,1,22,12,1,46,"SE",1.79,0,0,-7,-2,1030,"good"
"514","2013-1-22",2013,1,22,13,1,111,"cv",0.89,0,0,-6,-1,1029,"unhealthy"
"515","2013-1-22",2013,1,22,14,1,127,"SE",3.13,0,0,-5,-1,1028,"unhealthy"
"516","2013-1-22",2013,1,22,15,1,326,"SE",6.26,0,0,-5,-3,1027,"posisonous"
"517","2013-1-22",2013,1,22,16,1,382,"SE",9.39,0,0,-5,-4,1026,"posisonous"
"518","2013-1-22",2013,1,22,17,1,352,"SE",12.52,1,0,-6,-5,1026,"posisonous"
"519","2013-1-22",2013,1,22,18,1,366,"SE",15.65,2,0,-6,-5,1026,"posisonous"
"520","2013-1-22",2013,1,22,19,1,396,"SE",17.44,3,0,-5,-5,1026,"posisonous"
"521","2013-1-22",2013,1,22,20,1,398,"SE",19.23,4,0,-5,-5,1026,"posisonous"
"522","2013-1-22",2013,1,22,21,1,374,"SE",22.36,5,0,-5,-5,1025,"posisonous"
"523","2013-1-22",2013,1,22,22,1,412,"SE",25.49,6,0,-6,-5,1025,"posisonous"
"524","2013-1-22",2013,1,22,23,1,437,"cv",0.89,7,0,-6,-5,1024,"posisonous"
"525","2013-1-23",2013,1,23,0,1,453,"SE",1.79,8,0,-6,-6,1024,"posisonous"
"526","2013-1-23",2013,1,23,1,1,439,"SE",3.58,0,0,-6,-6,1023,"posisonous"
"527","2013-1-23",2013,1,23,2,1,439,"SE",4.47,0,0,-7,-6,1022,"posisonous"
"528","2013-1-23",2013,1,23,3,1,437,"SE",6.26,0,0,-7,-6,1022,"posisonous"
"529","2013-1-23",2013,1,23,4,1,411,"cv",0.89,0,0,-7,-6,1021,"posisonous"
"530","2013-1-23",2013,1,23,5,1,424,"cv",1.78,0,0,-7,-5,1020,"posisonous"
"531","2013-1-23",2013,1,23,6,1,417,"cv",2.67,0,0,-6,-5,1020,"posisonous"
"532","2013-1-23",2013,1,23,7,1,422,"NE",0.89,0,0,-7,-5,1020,"posisonous"
"533","2013-1-23",2013,1,23,8,1,394,"cv",0.89,0,0,-6,-5,1020,"posisonous"
"534","2013-1-23",2013,1,23,9,1,388,"SE",0.89,0,0,-6,-5,1019,"posisonous"
"535","2013-1-23",2013,1,23,10,1,401,"cv",0.89,1,0,-6,-5,1019,"posisonous"
"536","2013-1-23",2013,1,23,11,1,402,"cv",1.78,2,0,-6,-4,1019,"posisonous"
"537","2013-1-23",2013,1,23,12,1,396,"SE",1.79,0,0,-6,-4,1018,"posisonous"
"538","2013-1-23",2013,1,23,13,1,395,"SE",3.58,0,0,-6,-4,1017,"posisonous"
"539","2013-1-23",2013,1,23,14,1,392,"SE",5.37,0,0,-5,-3,1016,"posisonous"
"540","2013-1-23",2013,1,23,15,1,359,"SE",7.16,0,0,-5,-3,1016,"posisonous"
"541","2013-1-23",2013,1,23,16,1,301,"SE",8.95,0,0,-5,-3,1016,"posisonous"
"542","2013-1-23",2013,1,23,17,1,273,"SE",9.84,0,0,-6,-4,1017,"unhealthy"
"543","2013-1-23",2013,1,23,18,1,297,"SE",10.73,0,0,-7,-6,1017,"unhealthy"
"544","2013-1-23",2013,1,23,19,1,321,"NE",0.89,0,0,-8,-8,1018,"posisonous"
"545","2013-1-23",2013,1,23,20,1,336,"cv",0.89,0,0,-7,-7,1019,"posisonous"
"546","2013-1-23",2013,1,23,21,1,399,"cv",1.34,0,0,-8,-8,1020,"posisonous"
"547","2013-1-23",2013,1,23,22,1,378,"NW",1.79,0,0,-6,-5,1021,"posisonous"
"548","2013-1-23",2013,1,23,23,1,398,"NW",6.71,0,0,-9,-3,1021,"posisonous"
"549","2013-1-24",2013,1,24,0,1,255,"NW",13.86,0,0,-13,0,1022,"unhealthy"
"550","2013-1-24",2013,1,24,1,1,29,"NW",19.67,0,0,-13,-1,1022,"good"
"551","2013-1-24",2013,1,24,2,1,17,"NW",26.82,0,0,-14,-2,1023,"good"
"552","2013-1-24",2013,1,24,3,1,18,"NW",33.97,0,0,-14,-2,1023,"good"
"553","2013-1-24",2013,1,24,4,1,11,"NW",39.78,0,0,-13,-3,1023,"good"
"554","2013-1-24",2013,1,24,5,1,16,"NW",44.7,0,0,-14,-4,1023,"good"
"555","2013-1-24",2013,1,24,6,1,12,"NW",47.83,0,0,-14,-5,1023,"good"
