"","timebyday","hour","season","pm2.5","cbwd","Iws","Is","Ir","DEWP","TEMP","PRES","quality","timestamp","cbwd_data"
"298",2013-01-13,10,1,266,"NW",14.31,0,0,-6,-2,1026,"unhealthy",15718,1
"299",2013-01-13,11,1,236,"NW",16.1,0,0,-6,-2,1026,"unhealthy",15718,1
"300",2013-01-13,12,1,295,"NW",17.89,0,0,-6,-1,1025,"unhealthy",15718,1
"301",2013-01-13,13,1,419,"cv",1.79,0,0,-5,0,1024,"posisonous",15718,2
"302",2013-01-13,15,1,323,"SE",4.92,0,0,-6,0,1023,"posisonous",15718,4
"303",2013-01-13,16,1,326,"SE",6.71,0,0,-6,0,1023,"posisonous",15718,4
"304",2013-01-13,17,1,325,"SE",7.6,0,0,-5,-3,1023,"posisonous",15718,4
"305",2013-01-13,18,1,334,"cv",0.89,0,0,-6,-4,1023,"posisonous",15718,2
"306",2013-01-13,19,1,343,"SE",3.13,0,0,-7,-4,1024,"posisonous",15718,4
"307",2013-01-13,20,1,333,"cv",0.89,0,0,-8,-5,1025,"posisonous",15718,2
"308",2013-01-13,21,1,311,"SE",1.79,0,0,-7,-3,1024,"posisonous",15718,4
"309",2013-01-13,22,1,304,"cv",0.45,0,0,-9,-7,1024,"posisonous",15718,2
"310",2013-01-13,23,1,301,"cv",0.9,0,0,-9,-8,1025,"posisonous",15718,2
"311",2013-01-14,0,1,309,"cv",1.35,0,0,-10,-8,1024,"posisonous",15719,2
"312",2013-01-14,1,1,298,"cv",1.8,0,0,-10,-9,1025,"unhealthy",15719,2
"313",2013-01-14,2,1,362,"NW",3.13,0,0,-12,-11,1025,"posisonous",15719,1
"314",2013-01-14,3,1,523,"NW",4.92,0,0,-10,-10,1025,"posisonous",15719,1
"315",2013-01-14,4,1,468,"NW",9.84,0,0,-9,-8,1024,"posisonous",15719,1
"316",2013-01-14,5,1,447,"NW",11.63,0,0,-11,-9,1024,"posisonous",15719,1
"317",2013-01-14,6,1,328,"NW",14.76,0,0,-10,-9,1024,"posisonous",15719,1
"318",2013-01-14,7,1,308,"cv",0.89,0,0,-11,-8,1026,"posisonous",15719,2
"319",2013-01-14,8,1,358,"cv",1.78,0,0,-10,-8,1027,"posisonous",15719,2
"320",2013-01-14,9,1,296,"cv",2.67,0,0,-7,-5,1028,"unhealthy",15719,2
"321",2013-01-14,10,1,257,"SE",1.79,0,0,-7,-4,1028,"unhealthy",15719,4
"322",2013-01-14,11,1,291,"cv",0.89,0,0,-6,-2,1029,"unhealthy",15719,2
"323",2013-01-14,12,1,335,"NE",1.79,0,0,-6,-2,1029,"posisonous",15719,3
"324",2013-01-14,13,1,345,"SE",1.79,0,0,-6,0,1028,"posisonous",15719,4
"325",2013-01-14,14,1,307,"SE",5.81,0,0,-6,0,1028,"posisonous",15719,4
"326",2013-01-14,15,1,271,"SE",8.94,0,0,-6,0,1029,"unhealthy",15719,4
"327",2013-01-14,16,1,267,"SE",12.96,0,0,-6,-1,1029,"unhealthy",15719,4
"328",2013-01-14,17,1,277,"SE",16.09,0,0,-5,-2,1029,"unhealthy",15719,4
"329",2013-01-14,18,1,278,"SE",17.88,0,0,-5,-1,1030,"unhealthy",15719,4
"330",2013-01-14,19,1,285,"SE",19.67,1,0,-5,-1,1029,"unhealthy",15719,4
"331",2013-01-14,20,1,282,"SE",22.8,0,0,-4,-2,1029,"unhealthy",15719,4
"332",2013-01-14,21,1,217,"SE",26.82,1,0,-6,-3,1029,"unhealthy",15719,4
"333",2013-01-14,22,1,169,"SE",30.84,0,0,-6,-4,1029,"unhealthy",15719,4
"334",2013-01-14,23,1,68,"SE",34.86,0,0,-6,-4,1029,"moderate",15719,4
"335",2013-01-15,0,1,151,"SE",37.99,0,0,-7,-4,1029,"unhealthy",15720,4
"336",2013-01-15,1,1,66,"SE",39.78,0,0,-8,-5,1029,"moderate",15720,4
"337",2013-01-15,2,1,58,"SE",42.91,0,0,-8,-5,1028,"moderate",15720,4
"338",2013-01-15,3,1,61,"SE",46.04,0,0,-8,-5,1028,"moderate",15720,4
"339",2013-01-15,4,1,61,"SE",47.83,0,0,-9,-6,1027,"moderate",15720,4
"340",2013-01-15,5,1,71,"SE",50.96,0,0,-8,-5,1027,"moderate",15720,4
"341",2013-01-15,6,1,79,"SE",54.98,1,0,-8,-6,1027,"moderate",15720,4
"342",2013-01-15,7,1,74,"SE",56.77,2,0,-8,-6,1027,"moderate",15720,4
"343",2013-01-15,8,1,71,"SE",58.56,3,0,-8,-6,1027,"moderate",15720,4
"344",2013-01-15,9,1,80,"SE",60.35,4,0,-7,-6,1027,"moderate",15720,4
"345",2013-01-15,10,1,79,"SE",62.14,5,0,-7,-5,1027,"moderate",15720,4
"346",2013-01-15,11,1,69,"SE",63.93,0,0,-6,-4,1026,"moderate",15720,4
"347",2013-01-15,12,1,90,"SE",65.72,0,0,-6,-4,1025,"moderate",15720,4
"348",2013-01-15,13,1,109,"SE",67.51,0,0,-6,-3,1024,"unhealthy",15720,4
"349",2013-01-15,14,1,120,"cv",0.89,0,0,-6,-2,1023,"unhealthy",15720,2
"350",2013-01-15,16,1,132,"cv",2.67,0,0,-6,-2,1024,"unhealthy",15720,2
"351",2013-01-15,17,1,134,"NE",1.79,0,0,-7,-3,1024,"unhealthy",15720,3
"352",2013-01-15,18,1,155,"NE",2.68,0,0,-8,-5,1025,"unhealthy",15720,3
"353",2013-01-15,19,1,166,"cv",0.89,0,0,-8,-6,1025,"unhealthy",15720,2
"354",2013-01-15,20,1,183,"cv",1.34,0,0,-8,-7,1026,"unhealthy",15720,2
"355",2013-01-15,21,1,181,"cv",1.79,0,0,-9,-8,1026,"unhealthy",15720,2
"356",2013-01-15,22,1,201,"cv",2.68,0,0,-7,-6,1027,"unhealthy",15720,2
"357",2013-01-15,23,1,227,"NW",1.79,0,0,-10,-9,1028,"unhealthy",15720,1
"358",2013-01-16,0,1,177,"NW",3.58,0,0,-10,-9,1028,"unhealthy",15721,1
"359",2013-01-16,1,1,189,"NE",3.13,0,0,-10,-8,1028,"unhealthy",15721,3
"360",2013-01-16,3,1,76,"NE",10.28,0,0,-12,-4,1029,"moderate",15721,3
"361",2013-01-16,4,1,46,"NE",16.09,0,0,-14,-4,1029,"good",15721,3
"362",2013-01-16,5,1,38,"NE",21.9,0,0,-14,-4,1030,"good",15721,3
"363",2013-01-16,6,1,35,"NE",26.82,0,0,-15,-5,1031,"good",15721,3
"364",2013-01-16,7,1,25,"SE",1.79,0,0,-13,-8,1032,"good",15721,4
"365",2013-01-16,8,1,82,"NE",1.79,0,0,-11,-10,1034,"moderate",15721,3
"366",2013-01-16,9,1,245,"SE",1.79,0,0,-9,-7,1035,"unhealthy",15721,4
"367",2013-01-16,10,1,269,"cv",0.89,0,0,-9,-6,1035,"unhealthy",15721,2
"368",2013-01-16,11,1,240,"cv",1.78,0,0,-10,-3,1034,"unhealthy",15721,2
"369",2013-01-16,12,1,194,"NE",3.13,0,0,-14,-1,1033,"unhealthy",15721,3
"370",2013-01-16,13,1,169,"NW",3.13,0,0,-17,0,1032,"unhealthy",15721,1
"371",2013-01-16,14,1,53,"NE",3.13,0,0,-16,1,1032,"moderate",15721,3
"372",2013-01-16,15,1,39,"NE",6.26,0,0,-16,1,1033,"good",15721,3
"373",2013-01-16,16,1,45,"NE",8.05,0,0,-17,0,1034,"good",15721,3
"374",2013-01-16,17,1,61,"NE",9.84,0,0,-16,-1,1034,"moderate",15721,3
"375",2013-01-16,18,1,227,"NW",3.13,0,0,-15,-3,1035,"unhealthy",15721,1
"376",2013-01-16,19,1,219,"NW",6.26,0,0,-15,-5,1036,"unhealthy",15721,1
"377",2013-01-16,20,1,193,"NW",11.18,0,0,-16,-2,1036,"unhealthy",15721,1
"378",2013-01-16,21,1,47,"NW",16.1,0,0,-17,-2,1037,"good",15721,1
"379",2013-01-16,22,1,26,"NW",19.23,0,0,-17,-4,1037,"good",15721,1
"380",2013-01-16,23,1,28,"NW",22.36,0,0,-17,-8,1038,"good",15721,1
"381",2013-01-17,0,1,30,"NE",1.79,0,0,-16,-8,1038,"good",15722,3
"382",2013-01-17,1,1,25,"NE",4.92,0,0,-15,-7,1038,"good",15722,3
"383",2013-01-17,2,1,24,"NW",4.92,0,0,-16,-7,1038,"good",15722,1
"384",2013-01-17,3,1,26,"SE",0.89,0,0,-16,-9,1038,"good",15722,4
"385",2013-01-17,4,1,19,"NE",1.79,0,0,-16,-8,1038,"good",15722,3
"386",2013-01-17,5,1,35,"NW",3.13,0,0,-17,-10,1038,"good",15722,1
"387",2013-01-17,6,1,37,"NW",4.92,0,0,-17,-10,1038,"good",15722,1
"388",2013-01-17,7,1,34,"NE",4.92,0,0,-16,-8,1039,"good",15722,3
"389",2013-01-17,8,1,33,"NE",8.94,0,0,-16,-6,1040,"good",15722,3
"390",2013-01-17,9,1,33,"NE",12.07,0,0,-16,-4,1040,"good",15722,3
"391",2013-01-17,10,1,34,"NE",16.09,0,0,-16,-3,1040,"good",15722,3
"392",2013-01-17,11,1,38,"NE",20.11,0,0,-15,-1,1040,"good",15722,3
"393",2013-01-17,12,1,38,"NE",23.24,0,0,-17,0,1038,"good",15722,3
"394",2013-01-17,13,1,41,"NW",1.79,0,0,-18,2,1037,"good",15722,1
"395",2013-01-17,14,1,37,"cv",0.89,0,0,-18,2,1036,"good",15722,2
"396",2013-01-17,15,1,45,"SE",1.79,0,0,-17,3,1035,"good",15722,4
"397",2013-01-17,16,1,71,"SE",4.92,0,0,-18,3,1035,"moderate",15722,4
"398",2013-01-17,17,1,92,"SE",8.05,0,0,-16,1,1035,"moderate",15722,4
"399",2013-01-17,18,1,78,"SE",11.18,0,0,-16,0,1036,"moderate",15722,4
"400",2013-01-17,19,1,86,"SE",15.2,0,0,-13,-1,1036,"moderate",15722,4
"401",2013-01-17,20,1,107,"SE",16.99,0,0,-13,-1,1035,"unhealthy",15722,4
"402",2013-01-17,21,1,167,"SE",18.78,0,0,-12,-1,1035,"unhealthy",15722,4
"403",2013-01-17,22,1,208,"SE",19.67,0,0,-12,-7,1034,"unhealthy",15722,4
"404",2013-01-17,23,1,226,"cv",0.89,0,0,-13,-8,1034,"unhealthy",15722,2
"405",2013-01-18,0,1,285,"NE",0.89,0,0,-13,-9,1033,"unhealthy",15723,3
"406",2013-01-18,1,1,283,"SE",0.89,0,0,-13,-10,1032,"unhealthy",15723,4
"407",2013-01-18,2,1,214,"cv",0.89,0,0,-13,-10,1032,"unhealthy",15723,2
"408",2013-01-18,3,1,193,"cv",1.78,0,0,-13,-9,1032,"unhealthy",15723,2
"409",2013-01-18,4,1,231,"NW",0.89,0,0,-14,-10,1031,"unhealthy",15723,1
"410",2013-01-18,5,1,213,"cv",0.45,0,0,-13,-11,1029,"unhealthy",15723,2
"411",2013-01-18,6,1,180,"NW",0.89,0,0,-14,-11,1029,"unhealthy",15723,1
"412",2013-01-18,7,1,149,"NW",2.68,0,0,-14,-12,1029,"unhealthy",15723,1
"413",2013-01-18,8,1,86,"NW",4.47,0,0,-14,-11,1029,"moderate",15723,1
"414",2013-01-18,9,1,82,"NW",6.26,0,0,-12,-8,1029,"moderate",15723,1
"415",2013-01-18,10,1,87,"NW",8.05,0,0,-12,-4,1028,"moderate",15723,1
"416",2013-01-18,11,1,94,"NW",9.84,0,0,-12,-3,1028,"moderate",15723,1
"417",2013-01-18,12,1,122,"NW",11.63,0,0,-11,0,1026,"unhealthy",15723,1
"418",2013-01-18,13,1,138,"cv",1.79,0,0,-12,1,1025,"unhealthy",15723,2
"419",2013-01-18,14,1,138,"SE",1.79,0,0,-13,1,1024,"unhealthy",15723,4
"420",2013-01-18,15,1,176,"SE",4.92,0,0,-14,2,1023,"unhealthy",15723,4
"421",2013-01-18,16,1,450,"cv",0.89,0,0,-13,2,1023,"posisonous",15723,2
"422",2013-01-18,17,1,372,"SE",0.89,0,0,-11,-2,1024,"posisonous",15723,4
"423",2013-01-18,18,1,358,"cv",0.89,0,0,-10,-3,1024,"posisonous",15723,2
"424",2013-01-18,19,1,448,"SE",0.89,0,0,-11,-3,1025,"posisonous",15723,4
"425",2013-01-18,20,1,485,"cv",0.45,0,0,-10,-4,1025,"posisonous",15723,2
"426",2013-01-18,21,1,557,"cv",1.34,0,0,-11,-7,1025,"posisonous",15723,2
"427",2013-01-18,22,1,573,"NW",0.89,0,0,-10,-6,1026,"posisonous",15723,1
"428",2013-01-18,23,1,603,"NW",4.02,0,0,-11,-7,1026,"posisonous",15723,1
"429",2013-01-19,0,1,412,"NW",4.91,0,0,-11,-6,1026,"posisonous",15724,1
"430",2013-01-19,1,1,300,"NW",8.04,0,0,-11,-3,1026,"unhealthy",15724,1
"431",2013-01-19,2,1,312,"NW",12.06,0,0,-11,-6,1026,"posisonous",15724,1
"432",2013-01-19,3,1,253,"NE",0.89,0,0,-12,-6,1027,"unhealthy",15724,3
"433",2013-01-19,4,1,285,"cv",0.45,0,0,-12,-6,1027,"unhealthy",15724,2
"434",2013-01-19,5,1,277,"NE",1.79,0,0,-12,-8,1027,"unhealthy",15724,3
"435",2013-01-19,6,1,236,"cv",0.45,0,0,-11,-8,1028,"unhealthy",15724,2
"436",2013-01-19,7,1,157,"cv",1.34,0,0,-11,-9,1028,"unhealthy",15724,2
"437",2013-01-19,8,1,237,"NW",1.79,0,0,-11,-9,1029,"unhealthy",15724,1
"438",2013-01-19,9,1,290,"cv",0.89,0,0,-7,-4,1031,"unhealthy",15724,2
"439",2013-01-19,10,1,371,"cv",1.78,0,0,-9,-1,1031,"posisonous",15724,2
"440",2013-01-19,11,1,353,"SE",3.13,0,0,-11,1,1031,"posisonous",15724,4
"441",2013-01-19,12,1,227,"cv",0.89,0,0,-10,1,1031,"unhealthy",15724,2
"442",2013-01-19,13,1,201,"SE",3.13,0,0,-10,2,1030,"unhealthy",15724,4
"443",2013-01-19,14,1,98,"SE",4.92,0,0,-10,2,1030,"moderate",15724,4
"444",2013-01-19,15,1,76,"SE",6.71,0,0,-12,3,1030,"moderate",15724,4
"445",2013-01-19,16,1,71,"SE",8.5,0,0,-11,2,1030,"moderate",15724,4
"446",2013-01-19,17,1,73,"SE",9.39,0,0,-10,1,1030,"moderate",15724,4
"447",2013-01-19,18,1,85,"NE",0.89,0,0,-8,-1,1031,"moderate",15724,3
"448",2013-01-19,19,1,100,"SE",0.89,0,0,-8,-1,1031,"moderate",15724,4
"449",2013-01-19,20,1,115,"SE",2.68,0,0,-9,0,1031,"unhealthy",15724,4
"450",2013-01-19,21,1,128,"SE",4.47,0,0,-9,0,1032,"unhealthy",15724,4
"451",2013-01-19,22,1,141,"SE",6.26,0,0,-10,-1,1032,"unhealthy",15724,4
"452",2013-01-19,23,1,72,"SE",9.39,0,0,-10,-1,1032,"moderate",15724,4
"453",2013-01-20,0,1,88,"SE",12.52,0,0,-12,-1,1032,"moderate",15725,4
"454",2013-01-20,1,1,91,"SE",14.31,0,0,-12,-2,1032,"moderate",15725,4
"455",2013-01-20,2,1,69,"cv",0.89,0,0,-11,-2,1032,"moderate",15725,2
"456",2013-01-20,3,1,59,"cv",1.34,0,0,-11,-2,1032,"moderate",15725,2
"457",2013-01-20,4,1,53,"cv",2.23,0,0,-11,-3,1032,"moderate",15725,2
"458",2013-01-20,5,1,57,"SE",1.79,1,0,-8,-3,1032,"moderate",15725,4
"459",2013-01-20,6,1,64,"cv",0.89,2,0,-7,-4,1032,"moderate",15725,2
"460",2013-01-20,7,1,78,"SE",0.89,3,0,-6,-4,1032,"moderate",15725,4
"461",2013-01-20,8,1,87,"cv",0.89,4,0,-5,-4,1032,"moderate",15725,2
"462",2013-01-20,9,1,88,"NW",1.79,5,0,-4,-4,1032,"moderate",15725,1
"463",2013-01-20,10,1,80,"NW",4.92,6,0,-4,-3,1032,"moderate",15725,1
"464",2013-01-20,11,1,84,"NE",1.79,7,0,-3,-2,1031,"moderate",15725,3
"465",2013-01-20,12,1,100,"NW",1.79,8,0,-3,-1,1031,"moderate",15725,1
"466",2013-01-20,13,1,129,"NW",2.68,0,0,-4,-1,1030,"unhealthy",15725,1
"467",2013-01-20,14,1,128,"cv",0.89,0,0,-3,-1,1029,"unhealthy",15725,2
"468",2013-01-20,15,1,114,"cv",1.78,0,0,-4,-1,1029,"unhealthy",15725,2
"469",2013-01-20,16,1,110,"cv",2.67,0,0,-4,-1,1029,"unhealthy",15725,2
"470",2013-01-20,17,1,122,"cv",3.56,0,0,-4,-2,1029,"unhealthy",15725,2
"471",2013-01-20,18,1,142,"SE",0.89,0,0,-4,-3,1030,"unhealthy",15725,4
"472",2013-01-20,19,1,150,"SE",1.78,0,0,-4,-3,1030,"unhealthy",15725,4
"473",2013-01-20,20,1,138,"cv",0.89,0,0,-4,-3,1030,"unhealthy",15725,2
"474",2013-01-20,21,1,156,"NW",1.79,0,0,-4,-2,1030,"unhealthy",15725,1
"475",2013-01-20,22,1,145,"cv",0.45,0,0,-4,-3,1030,"unhealthy",15725,2
"476",2013-01-20,23,1,169,"cv",0.9,0,0,-4,-3,1030,"unhealthy",15725,2
"477",2013-01-21,0,1,161,"NE",1.79,0,0,-4,-3,1030,"unhealthy",15726,3
"478",2013-01-21,1,1,160,"NW",1.79,0,0,-4,-3,1029,"unhealthy",15726,1
"479",2013-01-21,2,1,156,"NW",2.68,0,0,-4,-3,1029,"unhealthy",15726,1
"480",2013-01-21,3,1,198,"NW",3.57,0,0,-5,-4,1028,"unhealthy",15726,1
"481",2013-01-21,4,1,188,"NW",5.36,0,0,-4,-4,1028,"unhealthy",15726,1
"482",2013-01-21,5,1,176,"NW",7.15,0,0,-6,-5,1028,"unhealthy",15726,1
"483",2013-01-21,6,1,187,"NW",8.94,0,0,-5,-4,1028,"unhealthy",15726,1
"484",2013-01-21,7,1,154,"NW",12.07,0,0,-6,-5,1029,"unhealthy",15726,1
"485",2013-01-21,8,1,179,"NW",13.86,0,0,-7,-6,1029,"unhealthy",15726,1
"486",2013-01-21,9,1,198,"NW",17.88,0,0,-5,-3,1029,"unhealthy",15726,1
"487",2013-01-21,10,1,159,"NW",21.01,0,0,-4,-2,1030,"unhealthy",15726,1
"488",2013-01-21,11,1,164,"NE",3.13,0,0,-5,0,1029,"unhealthy",15726,3
"489",2013-01-21,12,1,156,"NE",6.26,0,0,-6,2,1029,"unhealthy",15726,3
"490",2013-01-21,13,1,144,"NE",9.39,0,0,-4,3,1028,"unhealthy",15726,3
"491",2013-01-21,14,1,104,"NE",12.52,0,0,-7,3,1028,"unhealthy",15726,3
"492",2013-01-21,15,1,88,"NE",14.31,0,0,-7,4,1028,"moderate",15726,3
"493",2013-01-21,16,1,72,"SE",0.89,0,0,-7,3,1028,"moderate",15726,4
"494",2013-01-21,17,1,93,"NE",0.89,0,0,-7,1,1028,"moderate",15726,3
"495",2013-01-21,18,1,98,"cv",0.45,0,0,-6,-1,1029,"moderate",15726,2
"496",2013-01-21,19,1,114,"NE",0.89,0,0,-6,-1,1029,"unhealthy",15726,3
"497",2013-01-21,20,1,184,"cv",0.89,0,0,-7,-4,1030,"unhealthy",15726,2
"498",2013-01-21,21,1,162,"NE",1.79,0,0,-8,-5,1030,"unhealthy",15726,3
"499",2013-01-21,22,1,179,"NW",1.79,0,0,-7,-5,1030,"unhealthy",15726,1
"500",2013-01-21,23,1,131,"NW",5.81,0,0,-9,-6,1031,"unhealthy",15726,1
"501",2013-01-22,0,1,104,"cv",0.89,0,0,-6,-4,1031,"unhealthy",15727,2
"502",2013-01-22,1,1,84,"cv",1.78,0,0,-8,-6,1031,"moderate",15727,2
"503",2013-01-22,2,1,88,"SE",0.89,0,0,-9,-8,1032,"moderate",15727,4
"504",2013-01-22,3,1,60,"cv",0.89,0,0,-8,-8,1031,"moderate",15727,2
"505",2013-01-22,4,1,45,"cv",1.78,0,0,-9,-8,1031,"good",15727,2
"506",2013-01-22,5,1,38,"SE",0.89,0,0,-13,-12,1031,"good",15727,4
"507",2013-01-22,6,1,37,"cv",0.89,0,0,-13,-12,1031,"good",15727,2
"508",2013-01-22,7,1,40,"cv",1.78,0,0,-14,-13,1031,"good",15727,2
"509",2013-01-22,8,1,52,"cv",2.67,0,0,-15,-14,1032,"moderate",15727,2
"510",2013-01-22,9,1,46,"cv",3.56,0,0,-9,-9,1032,"good",15727,2
"511",2013-01-22,10,1,48,"cv",4.45,0,0,-6,-6,1032,"good",15727,2
"512",2013-01-22,11,1,55,"NE",3.13,0,0,-9,-3,1031,"moderate",15727,3
"513",2013-01-22,12,1,46,"SE",1.79,0,0,-7,-2,1030,"good",15727,4
"514",2013-01-22,13,1,111,"cv",0.89,0,0,-6,-1,1029,"unhealthy",15727,2
"515",2013-01-22,14,1,127,"SE",3.13,0,0,-5,-1,1028,"unhealthy",15727,4
"516",2013-01-22,15,1,326,"SE",6.26,0,0,-5,-3,1027,"posisonous",15727,4
"517",2013-01-22,16,1,382,"SE",9.39,0,0,-5,-4,1026,"posisonous",15727,4
"518",2013-01-22,17,1,352,"SE",12.52,1,0,-6,-5,1026,"posisonous",15727,4
"519",2013-01-22,18,1,366,"SE",15.65,2,0,-6,-5,1026,"posisonous",15727,4
"520",2013-01-22,19,1,396,"SE",17.44,3,0,-5,-5,1026,"posisonous",15727,4
"521",2013-01-22,20,1,398,"SE",19.23,4,0,-5,-5,1026,"posisonous",15727,4
"522",2013-01-22,21,1,374,"SE",22.36,5,0,-5,-5,1025,"posisonous",15727,4
"523",2013-01-22,22,1,412,"SE",25.49,6,0,-6,-5,1025,"posisonous",15727,4
"524",2013-01-22,23,1,437,"cv",0.89,7,0,-6,-5,1024,"posisonous",15727,2
"525",2013-01-23,0,1,453,"SE",1.79,8,0,-6,-6,1024,"posisonous",15728,4
"526",2013-01-23,1,1,439,"SE",3.58,0,0,-6,-6,1023,"posisonous",15728,4
"527",2013-01-23,2,1,439,"SE",4.47,0,0,-7,-6,1022,"posisonous",15728,4
"528",2013-01-23,3,1,437,"SE",6.26,0,0,-7,-6,1022,"posisonous",15728,4
"529",2013-01-23,4,1,411,"cv",0.89,0,0,-7,-6,1021,"posisonous",15728,2
"530",2013-01-23,5,1,424,"cv",1.78,0,0,-7,-5,1020,"posisonous",15728,2
"531",2013-01-23,6,1,417,"cv",2.67,0,0,-6,-5,1020,"posisonous",15728,2
"532",2013-01-23,7,1,422,"NE",0.89,0,0,-7,-5,1020,"posisonous",15728,3
"533",2013-01-23,8,1,394,"cv",0.89,0,0,-6,-5,1020,"posisonous",15728,2
"534",2013-01-23,9,1,388,"SE",0.89,0,0,-6,-5,1019,"posisonous",15728,4
"535",2013-01-23,10,1,401,"cv",0.89,1,0,-6,-5,1019,"posisonous",15728,2
"536",2013-01-23,11,1,402,"cv",1.78,2,0,-6,-4,1019,"posisonous",15728,2
"537",2013-01-23,12,1,396,"SE",1.79,0,0,-6,-4,1018,"posisonous",15728,4
"538",2013-01-23,13,1,395,"SE",3.58,0,0,-6,-4,1017,"posisonous",15728,4
"539",2013-01-23,14,1,392,"SE",5.37,0,0,-5,-3,1016,"posisonous",15728,4
"540",2013-01-23,15,1,359,"SE",7.16,0,0,-5,-3,1016,"posisonous",15728,4
"541",2013-01-23,16,1,301,"SE",8.95,0,0,-5,-3,1016,"posisonous",15728,4
"542",2013-01-23,17,1,273,"SE",9.84,0,0,-6,-4,1017,"unhealthy",15728,4
"543",2013-01-23,18,1,297,"SE",10.73,0,0,-7,-6,1017,"unhealthy",15728,4
"544",2013-01-23,19,1,321,"NE",0.89,0,0,-8,-8,1018,"posisonous",15728,3
"545",2013-01-23,20,1,336,"cv",0.89,0,0,-7,-7,1019,"posisonous",15728,2
"546",2013-01-23,21,1,399,"cv",1.34,0,0,-8,-8,1020,"posisonous",15728,2
"547",2013-01-23,22,1,378,"NW",1.79,0,0,-6,-5,1021,"posisonous",15728,1
"548",2013-01-23,23,1,398,"NW",6.71,0,0,-9,-3,1021,"posisonous",15728,1
"549",2013-01-24,0,1,255,"NW",13.86,0,0,-13,0,1022,"unhealthy",15729,1
"550",2013-01-24,1,1,29,"NW",19.67,0,0,-13,-1,1022,"good",15729,1
"551",2013-01-24,2,1,17,"NW",26.82,0,0,-14,-2,1023,"good",15729,1
"552",2013-01-24,3,1,18,"NW",33.97,0,0,-14,-2,1023,"good",15729,1
"553",2013-01-24,4,1,11,"NW",39.78,0,0,-13,-3,1023,"good",15729,1
"554",2013-01-24,5,1,16,"NW",44.7,0,0,-14,-4,1023,"good",15729,1
"555",2013-01-24,6,1,12,"NW",47.83,0,0,-14,-5,1023,"good",15729,1
"556",2013-01-24,7,1,13,"cv",0.89,0,0,-14,-7,1023,"good",15729,2
"557",2013-01-24,8,1,14,"NW",4.92,0,0,-14,-1,1023,"good",15729,1
"558",2013-01-24,9,1,20,"NW",12.07,0,0,-16,1,1023,"good",15729,1
"559",2013-01-24,10,1,29,"NW",21.01,0,0,-17,3,1023,"good",15729,1
"560",2013-01-24,11,1,32,"NW",30.84,0,0,-17,3,1023,"good",15729,1
"561",2013-01-24,12,1,12,"NW",40.67,0,0,-17,4,1022,"good",15729,1
"562",2013-01-24,13,1,16,"NW",49.61,0,0,-18,4,1022,"good",15729,1
"563",2013-01-24,14,1,17,"NW",58.55,0,0,-18,5,1021,"good",15729,1
"564",2013-01-24,15,1,13,"NW",64.36,0,0,-17,5,1021,"good",15729,1
"565",2013-01-24,16,1,16,"NW",71.51,0,0,-17,3,1022,"good",15729,1
"566",2013-01-24,17,1,14,"NW",76.43,0,0,-17,0,1023,"good",15729,1
"567",2013-01-24,18,1,10,"NW",81.35,0,0,-16,-1,1023,"good",15729,1
"568",2013-01-24,19,1,23,"NE",4.02,0,0,-18,-1,1024,"good",15729,3
"569",2013-01-24,20,1,30,"NE",5.81,0,0,-19,-3,1024,"good",15729,3
"570",2013-01-24,21,1,27,"SE",1.79,0,0,-19,-4,1024,"good",15729,4
"571",2013-01-24,22,1,23,"NE",1.79,0,0,-19,-6,1024,"good",15729,3
"572",2013-01-24,23,1,27,"cv",0.45,0,0,-21,-5,1025,"good",15729,2
"573",2013-01-25,0,1,27,"NW",3.13,0,0,-18,-9,1025,"good",15730,1
"574",2013-01-25,1,1,31,"cv",0.89,0,0,-19,-8,1025,"good",15730,2
"575",2013-01-25,2,1,47,"NW",3.13,0,0,-18,-10,1026,"good",15730,1
"576",2013-01-25,3,1,46,"NW",4.92,0,0,-18,-11,1025,"good",15730,1
"577",2013-01-25,4,1,42,"NE",0.89,0,0,-17,-12,1025,"good",15730,3
"578",2013-01-25,5,1,47,"NE",2.68,0,0,-17,-11,1024,"good",15730,3
"579",2013-01-25,6,1,64,"NE",4.47,0,0,-18,-11,1024,"moderate",15730,3
"580",2013-01-25,7,1,68,"NW",3.13,0,0,-18,-13,1024,"moderate",15730,1
"581",2013-01-25,8,1,48,"NW",6.26,0,0,-18,-9,1025,"good",15730,1
"582",2013-01-25,9,1,40,"NW",9.39,0,0,-18,-7,1025,"good",15730,1
"583",2013-01-25,10,1,50,"NW",12.52,0,0,-18,-6,1025,"good",15730,1
"584",2013-01-25,11,1,55,"NW",15.65,0,0,-18,-4,1025,"moderate",15730,1
"585",2013-01-25,12,1,53,"cv",1.79,0,0,-19,-3,1024,"moderate",15730,2
"586",2013-01-25,13,1,65,"SE",1.79,0,0,-16,-2,1023,"moderate",15730,4
"587",2013-01-25,14,1,71,"NE",1.79,0,0,-15,-1,1022,"moderate",15730,3
"588",2013-01-25,15,1,84,"cv",0.89,0,0,-15,-1,1022,"moderate",15730,2
"589",2013-01-25,16,1,78,"cv",1.78,0,0,-14,-2,1022,"moderate",15730,2
"590",2013-01-25,17,1,73,"cv",2.67,0,0,-14,-4,1022,"moderate",15730,2
"591",2013-01-25,18,1,84,"NE",0.89,0,0,-13,-5,1022,"moderate",15730,3
